DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Amahuaca	404	ALCOHOL (FERMENTED DRINK)	alcohol (fermented drink)	bebida fermentada	bebida fermentada	hayatí
Amahuaca	406	OLD MAN	old man	hombre viejo	velho	
Amahuaca	411	GOURD	gourd	jícara	cabaça	
Amahuaca	420	FOREST	forest	selva	floresta, mata	níhi
Amahuaca	423	GET LOST	get lost	perderse	PERDER-SE	vúnohí
Amahuaca	463	FELL (A TREE)	fell (a tree)	talar, tumbar, derribar		cámaquín, póxuquín
Amahuaca	471	UPPER LEG (THIGH)		muslo		quishí
Amahuaca	478	LIP	lip	labio	lábios	cúxaa
Amahuaca	479	GROW	grow	crecer	crescer	húhúhi
Amahuaca	480	PLATE	plate	plato	prato	
Amahuaca	489	KIDNEY	kidney	riñón	rim	taunxcó
Amahuaca	492	THREE		tres		quimishá
Amahuaca	493	FIVE	five	cinco	cinco	
Amahuaca	499	CURE	cure	curar	sarar, curar	rahóóquin
Amahuaca	501	LIFT		levantar		zánanquín
Amahuaca	503	FROG	frog	rana	rã	
Amahuaca	505	PARENTS	parents	padres	pais	
Amahuaca	506	MAIZE	maize	maíz	milho	xúqui
Amahuaca	539	NEST	nest	nido	ninho	náha
Amahuaca	544	SPICY	spicy	picante		shiyá
Amahuaca	549	COPULATE		tirar, tener relaciones sexuales		háqui
Amahuaca	580	FUR	fur	peludo	pelo	
Amahuaca	581	COME BACK	come back	volver, regresar	voltar, regressar	
Amahuaca	587	ANT	ant	hormiga	formiga	jíma
Amahuaca	590	NAKED	naked	desnudo	despido, nu	
Amahuaca	592	PISS	piss	orinar	urinar	jínzonhí
Amahuaca	593	POTATO	potato	papa	batata	chonví, póva
Amahuaca	601	LIE (MISLEAD)	lie (mislead)	mentir	mentir	hóntzahí
Amahuaca	602	HIDE (CONCEAL)	hide (conceal)	esconder (algo)	esconder	jónuquín
Amahuaca	606	GRASS		pasto, hierba		vazí
Amahuaca	612	HEAT	heat	calor		
Amahuaca	614	HILL	hill	colina		mátoncó
Amahuaca	619	ANIMAL	animal	animal	animal, bicho	chítu
Amahuaca	624	LAKE		lago		hínyanún
Amahuaca	628	LEAF	leaf	hoja de árbol	folha	púhi
Amahuaca	630	LIGHT (RADIATION)		luz		nutú
Amahuaca	632	LIZARD	lizard	lagartija	lagarto	tuó, xavó
Amahuaca	634	MEAT	meat	carne	carne	
Amahuaca	635	MILK	milk	leche	leite	
Amahuaca	639	MOUNTAIN	mountain	montaña, monte	serra	níhi
Amahuaca	640	MUD	mud	lodo	lama, lodo	
Amahuaca	641	MUSHROOM	mushroom	seta	cogumelo	
Amahuaca	646	ASH		cenizas		chíhimapó
Amahuaca	652	PLAIN	plain	llanura	campo, planície, savannah	
Amahuaca	658	RAIN (PRECIPITATION)		lluvia		hóvi
Amahuaca	665	BEE	bee	abeja	abelha	máno, shára
Amahuaca	666	RIVER	river	río	rio	junú, páro
Amahuaca	667	ROAD	road	carretera	estrada, caminho	
Amahuaca	670	ROOT	root	ráiz	raiz	tápon
Amahuaca	671	SAND		arena		míshpopán
Amahuaca	674	MOUTH		boca		cúxacún
Amahuaca	675	FAECES (EXCREMENT)	faeces (excrement)	heces	fezes	
Amahuaca	676	SHIT (DEFECATE)	shit (defecate)	defecar, excremento (noun)	defecar	
Amahuaca	677	AXE	axe	hacha	machado	rovú, yamí
Amahuaca	678	BEARD	beard	barba	barba	cuní
Amahuaca	679	BRIGHT	bright	brillante, resplandor	claro, brilhante	shívisháraa
Amahuaca	680	BREAK (DESTROY OR GET DESTROYED)	break (destroy or get destroyed)	romper	romper, quebrar	tóshiihí
Amahuaca	681	DESTROY	destroy	destruir	destruir	
Amahuaca	682	SIDE	side	lado, costado	lado	pára
Amahuaca	683	PERSON	person	persona, ser humano	pessoa, ser humano	
Amahuaca	688	LUNG	lung	pulmón	pulmão	tánxan
Amahuaca	689	BETWEEN	between	entre		
Amahuaca	690	BOTTOM	bottom	fondo	fundo	nónyan
Amahuaca	692	BRING	bring	traer	trazer	vúquin
Amahuaca	694	GET	get	obtener (recibir)	obter, conseguir	háchiquín
Amahuaca	695	GO	go	ir	ir	cáhi, vóhi
Amahuaca	696	STIR	stir	revolver		
Amahuaca	699	SAD	sad	triste	TRISTE (ZA)	paxná
Amahuaca	700	CARRY		cargar		híyaaquín
Amahuaca	704	CLEAN		limpio		joxó
Amahuaca	705	GO UP (ASCEND)	go up (ascend)	subir	subir	hínaahí
Amahuaca	706	DARK		oscuro		cúchuxún
Amahuaca	707	REMEMBER		recordar		shínanhí
Amahuaca	708	SHINE	shine	brillar	brilhar	shivínquin
Amahuaca	713	STEAL	steal	robar	roubar	víhanquín
Amahuaca	714	SEED		semilla		juxú
Amahuaca	715	SHOUT	shout	gritar	gritar	cáxaahí
Amahuaca	717	SWEET	sweet	dulce	doce	vatá
Amahuaca	719	FIND	find	encontrar, hallar	achar, encontrar	ránanquín
Amahuaca	723	PLACE (POSITION)	place (position)	lugar, sitio	espaço, lugar	jati
Amahuaca	728	FIRST	first	primero	primeiro	jáviz
Amahuaca	729	DAWN	dawn	madrugada	amanhecer	
Amahuaca	730	SNAKE	snake	serpiente	cobra	ronó
Amahuaca	731	BEVERAGE		bebida		háyatí
Amahuaca	735	OWL	owl	lechuza	mocho, coruja	popó, xoxó
Amahuaca	737	LIGHT (IGNITE)	light (ignite)	encender	acender, atear	jurúúquin
Amahuaca	738	THING	thing	cosa	coisa	
Amahuaca	739	FEED	feed	nutrir		
Amahuaca	744	EGG		huevo		vachí
Amahuaca	749	ENTER	enter	entrar	entrar	jíquihí
Amahuaca	750	DROP	drop	caer		chínyanhí, táranvúhuhi
Amahuaca	761	COVER		cubrir		vúniquín
Amahuaca	762	OUTSIDE	outside	afuera, fuera, exterior	fora	júmannáqui
Amahuaca	763	SKIN		piel, cutis, pellejo		xácacún
Amahuaca	765	MOVE	move	mover	mover	vánahí, xúcuuhi
Amahuaca	769	ROOF	roof	techo	telhado, teto	
Amahuaca	772	BELT	belt	cinturón, faja	cinto	chínuxúti
Amahuaca	773	HAVE	have	tener	ter	
Amahuaca	777	FLUTE	flute	flauta	flauta	rúú
Amahuaca	778	SMOKE (EXHAUST)		humo		cóhin
Amahuaca	781	FEAR (FRIGHT)	fear (fright)	miedo	medo, susto	rácuu
Amahuaca	785	STRONG	strong	fuerte	FORTE	cúrux
Amahuaca	797	TESTICLES	testicles	testículo	testículo	jóvo
Amahuaca	798	JAW	jaw	mandíbula	maxila	cóvii
Amahuaca	801	RIB	rib	costilla	costela	pishí, rúmacó
Amahuaca	806	BLANKET	blanket	manta	cobertor	
Amahuaca	811	SOUL	soul	alma	alma, espírito	
Amahuaca	813	DO	do	hacer	fazer	háqui
Amahuaca	816	HALF	half	mitad	metade	caxcú
Amahuaca	817	THEY	they	ellos, ellas	eles, elas	
Amahuaca	819	STOMACH	stomach	estómago	estômago, barriga	chinxánto
Amahuaca	827	ROLL	roll	rodar, arrollar, enrollar	rolar	chíyuxcúhuhi
Amahuaca	834	BUTTOCKS	buttocks	nalgas, trasero	ânus	chixó
Amahuaca	837	BLUE	blue	azul	azul	náva
Amahuaca	843	SPIDER	spider	araña	aranha	múncha
Amahuaca	855	SEIZE	seize	embargar	pegar	
Amahuaca	857	STONE	stone	piedra	pedra	máncan
Amahuaca	860	CAUSE	cause	causar	causa	
Amahuaca	864	PUMPKIN	pumpkin	zapallo, calabaza, calabazo	moranga	váran
Amahuaca	870	BREATH	breath	respiro	hálito	
Amahuaca	879	COUGH	cough	toser	tossir	hócohí
Amahuaca	882	PARROT	parrot	papagayo	papagaio	
Amahuaca	887	BITTER	bitter	amargo	amargo	hátimá
Amahuaca	897	SWALLOW	swallow	tragar	tragar, engolir	
Amahuaca	904	BERRY	berry	baya		
Amahuaca	906	TREE	tree	árbol	árvore	jíí
Amahuaca	907	OLD WOMAN	old woman	mujer vieja	velha	
Amahuaca	908	DRUM	drum	tambor	tambor	tamóra
Amahuaca	919	CHILI PEPPER	chili pepper	ají	malagueta	yochí
Amahuaca	923	LOVE	love	querer	amar	cúunhí
Amahuaca	925	CASSAVA	cassava	yuca	tapioca	hátza
Amahuaca	928	EMBRACE	embrace	abrazar (abrazo)	abraçar	hícoquín
Amahuaca	937	BIRD	bird	pájaro, ave	pássaro, ave	hítzaa
Amahuaca	942	HONEY	honey	miel	mel	jayá, míshquin
Amahuaca	945	SPEAR	spear	lanza	lança	chicáro
Amahuaca	946	BLOOD		sangre		jimí
Amahuaca	948	WATER		agua		junú, vacónhma
Amahuaca	956	FLEE	flee	huir	escapar, fugir	hónuuhi
Amahuaca	960	WIND		viento 		níyu
Amahuaca	962	WOMAN		mujer		xáno
Amahuaca	974	TOBACCO	tobacco	tabaco	tabaco	
Amahuaca	976	WEAR	wear	vestir		
Amahuaca	977	ARROW	arrow	flecha	flecha	piyá
Amahuaca	980	HEEL	heel	talón	calcanhar	táhu-chípon
Amahuaca	981	ELBOW	elbow	codo	cotovelo	vapóxco
Amahuaca	994	BOW	bow	arco	arco	chíyun, yóhirí
Amahuaca	996	DEAF	deaf	sordo	surdo	páta
Amahuaca	998	PUT	put	poner	pôr	ratánquin, váquin
Amahuaca	999	JOINT	joint	articulaciones		
Amahuaca	1005	TWINS	twins	gemelos	gêmeos	
Amahuaca	1011	BRIDGE	bridge	puente	ponte	júnxaa-pócutá
Amahuaca	1019	RIGHT		derecho		múztun
Amahuaca	1025	WHISTLE	whistle	silbar, chiflar	assoviar	xúiquín
Amahuaca	1033	GRIND	grind	moler	moer	rúnuquin
Amahuaca	1035	GOOD		bueno		sháracún
Amahuaca	1040	HAIR	hair	pelo	pelo	vóó
Amahuaca	1041	INCREASE	increase	aumentar, crecer		vóhoquín
Amahuaca	1043	BRAID	braid	trenzar	trança	
Amahuaca	1046	SHUT		cerrar		cúntuquín
Amahuaca	1047	PURSUE	pursue	perseguir	perseguir	chívanquín
Amahuaca	1048	CALL	call	llamar	linha	cúnaahí
Amahuaca	1052	LIGHT (WEIGHT)	light (weight)	liviano, ligero (que pesa poco)	leve	vachó, xatá
Amahuaca	1063	NEPHEW	nephew	sobrino	sobrinho	
Amahuaca	1075	TRAP (PITFALL)	trap (pitfall)	trampa	cilada, armadilha	mávan
Amahuaca	1085	FOLLOW	follow	seguir	seguir	chíronváhinquin
Amahuaca	1086	WORK (ACTIVITY)	work (activity)	trabajar		yónchí
Amahuaca	1090	BE BORN	be born	nacer	nascer	
Amahuaca	1094	FASTEN	fasten	Amarrar		cátaxquín
Amahuaca	1096	SONG	song	canción		
Amahuaca	1100	COOK (SOMETHING)	cook (something)	cocinar	cozinhar	jováquin
Amahuaca	1107	GO OUT	go out	salir	sair	cáinhí, jóconhí
Amahuaca	1109	WOUND	wound	herida, llaga	ferida, chaga	chóro
Amahuaca	1127	SEND	send	enviar, mandar	enviar, mandar	níchinquín
Amahuaca	1129	PAINFUL	painful	doloroso		
Amahuaca	1142	URINE	urine	orina	urina	jínzon
Amahuaca	1149	ORPHAN	orphan	huérfano, huérfana	órfão/órfã	hivóma
Amahuaca	1150	THUNDER	thunder	trueno	trovão	
Amahuaca	1156	OPEN	open	abrir	abrir, aberto	vúpunquín
Amahuaca	1157	BECAUSE	because	porque	porque	cuzánon
Amahuaca	1159	FART	fart	pedo	peido	
Amahuaca	1161	THREAD	thread	hilo	linha, fio	jóco, yómun
Amahuaca	1170	TRAP (CATCH)	trap (catch)	atrapar	armar uma cilada, pegar em armadilha	
Amahuaca	1172	SHOOT	shoot	disparar, tirar	disparar, fuzilar	
Amahuaca	1173	EYEBROW	eyebrow	ceja	sobrancelhas	
Amahuaca	1174	YESTERDAY	yesterday	ayer	ontem	
Amahuaca	1175	GHOST	ghost	fantasma, espíritu	fantasma	yóshin
Amahuaca	1182	NOISE	noise	ruido		
Amahuaca	1183	PALM OF HAND	palm of hand	palma de la mano	palma de mão	múcun-nátaa
Amahuaca	1185	VULTURE	vulture	buitre	urubu, abutre	
Amahuaca	1188	CHARCOAL	charcoal	carbón	carvão	
Amahuaca	1195	GIVE BIRTH	give birth	dar a luz	parir	vácu-víquin
Amahuaca	1198	MANY		muchos		cáhtin
Amahuaca	1199	WIFE		esposa, marida		háin
Amahuaca	1200	HUSBAND		marido, esposo		vunú
Amahuaca	1201	FEATHER		pluma		ráni
Amahuaca	1202	BIG		grande (sg.)		tóha
Amahuaca	1203	LONG		largo		chaítan
Amahuaca	1204	BARK		corteza, cascara		ráxvii
Amahuaca	1205	TONGUE		lengua		jána
Amahuaca	1207	YOUNG	young	jóven	jovem, novo	máxco, xóó
Amahuaca	1208	CAT	cat	gato	gato	mishííto
Amahuaca	1209	I		yo, mi		hún
Amahuaca	1210	HEAVY		pesado		hiyú
Amahuaca	1212	WE		nosotros/nosotras		nón
Amahuaca	1213	YOU	you	ustedes	vós	mán
Amahuaca	1214	THIS	this	este	este	vári-cainháín
Amahuaca	1215	THOU	thou	usted	vocês	mín
Amahuaca	1216	MOTHER	mother	madre	mãe	-ha
Amahuaca	1217	FATHER	father	papá	pai	húpa
Amahuaca	1218	ROPE	rope	soga, cuerda	corda, cordel	nínxo, nishí
Amahuaca	1219	WORM		lombriz, gusano		xúna
Amahuaca	1220	TAIL	tail	cola/rabo	rabo	jína
Amahuaca	1221	NOSE		nariz		rúquin
Amahuaca	1222	PENIS	penis	pene	órgão sexual masculino	vóxqui
Amahuaca	1223	HEART	heart	corazón	coração	jóvintí
Amahuaca	1224	LIVER	liver	hígado	fígado	tacá
Amahuaca	1225	DAY (NOT NIGHT)	day (not night)	día	dia	hóxaa, nutú
Amahuaca	1226	YEAR	year	año	ano	vári-xútuu
Amahuaca	1228	EARTH (SOIL)		tierra		maí
Amahuaca	1229	OLD	old	viejo	velho	xuní
Amahuaca	1230	DIRTY		sucio		cháho
Amahuaca	1231	NEW	new	nuevo	novo	vúnaa
Amahuaca	1232	WARM	warm	tibio, cálido	quente, cálido	
Amahuaca	1233	NIGHT		noche		yámuu
Amahuaca	1234	SMOOTH	smooth	liso	liso, macio	váton
Amahuaca	1235	WHO	who	quién?	quem?	tzóva
Amahuaca	1236	WHAT	what	qué?	que?	jáí
Amahuaca	1237	WHERE	where	dónde?	onde?	ráni, ráqui
Amahuaca	1238	WHEN		cuándo?		canón
Amahuaca	1239	HOW	how	cómo?	como?	cuzá
Amahuaca	1240	NOT	not	no	não	jiyá, yamá
Amahuaca	1241	SOME	some	alguno, pocos	alguns	túxu
Amahuaca	1242	FEW		pocos		míshtin
Amahuaca	1243	WIDE	wide	ancho, amplio	largo	
Amahuaca	1244	THICK	thick	grueso	grosso	cúvin
Amahuaca	1246	SMALL	small	pequeño	pequeno	jaztó, míshtin
Amahuaca	1247	EAR		oreja		pavínqui
Amahuaca	1248	EYE		ojo		vúro
Amahuaca	1250	JAGUAR	jaguar	jaguar	onça pintada	hinó
Amahuaca	1251	BELLY	belly	vientre, barriga	barriga	chinxantó, xánquin
Amahuaca	1252	HOUSE	house	casa	casa	tápaz
Amahuaca	1253	RAIN (RAINING)	rain (raining)	llover		hovíhqui
Amahuaca	1256	HEAD		cabeza		mápo; ma
Amahuaca	1257	WING		ala		púhi
Amahuaca	1258	FINGERNAIL	fingernail	uña	unha	jontíz, muntzíz
Amahuaca	1261	SING		cantar		vúahí
Amahuaca	1267	NARROW	narrow	estrecho, angosto	estreito	
Amahuaca	1268	YES	yes	sí, afirmativo	sim, afirmativo	júnhun
Amahuaca	1269	NO		no, negativo		máqui, jiyá
Amahuaca	1274	SALT		sal		tashí
Amahuaca	1275	ANSWER	answer	contestar	responder	
Amahuaca	1277	HAND		mano		múcun
Amahuaca	1278	VOMIT		vomitar, arrojar		jánanquín
Amahuaca	1280	FALL		caer		pácuuhí
Amahuaca	1286	HOT	hot	caliente	quente	hítziz
Amahuaca	1287	COLD	cold	frío	frio	matzí
Amahuaca	1289	BABY	baby	bebé	lactente	
Amahuaca	1291	BACK		espalda		catú
Amahuaca	1292	BAD		malo		híromá
Amahuaca	1295	STICK	stick	palo		jíí
Amahuaca	1297	LEG		pierna		vítaxún, quíshtuu
Amahuaca	1301	FOOT		pie		táhu
Amahuaca	1303	FINGER	finger	dedo de la mano	dedo	múcun
Amahuaca	1304	CHILD (YOUNG HUMAN)	child (young human)	niño	criança, menino	vacú
Amahuaca	1307	LANGUAGE	language	lengua, idioma	língua (idioma)	jána, jóvi
Amahuaca	1309	ASK (INQUIRE)	ask (inquire)	preguntar	perguntar	
Amahuaca	1313	MOON		luna		hóxu
Amahuaca	1318	CHICKEN	chicken	gallina	galo, frango	hátapá
Amahuaca	1324	SLIP	slip	resbalar	escorregar, resvalar	tayánzqui
Amahuaca	1325	FRIEND	friend	amigo, compañero	amigo, companheiro	jaquínhti
Amahuaca	1326	DOWN	down	abajo		mápoquí
Amahuaca	1327	UNCLE	uncle	tío	tio	
Amahuaca	1329	TOMORROW	tomorrow	mañana	amanhã	
Amahuaca	1333	NECK		cuello		túxo
Amahuaca	1334	GUTS	guts	tripas	vísceras	
Amahuaca	1335	WHITE		blanco		joxó
Amahuaca	1336	EAT	eat	comer	comer	cócoquín, jírihí
Amahuaca	1337	PIG	pig	cerdo, puerco	porco europeu	ráni
Amahuaca	1339	MORNING	morning	madrugada	manhã	nóntu
Amahuaca	1340	WITH	with	con		-ni, -vuu
Amahuaca	1341	HEAT UP	heat up	calentar		hitzízquin
Amahuaca	1342	SUMMER	summer	verano	verão	
Amahuaca	1343	SUN		sol		vári
Amahuaca	1346	THROAT	throat	garganta	gargante	túxpi
Amahuaca	1350	MONKEY	monkey	mono/s	macaco	hízo
Amahuaca	1355	LAUGH	laugh	reír	rir	múcahí
Amahuaca	1358	ENEMY	enemy	enemigo	inimigo	jámavó, yorátza
Amahuaca	1359	SEPARATE	separate	separar, apartar	separar	
Amahuaca	1360	DUCK	duck	pato, ánade	pato	nónon
Amahuaca	1363	VOICE	voice	voz	voz	
Amahuaca	1366	BOY	boy	niño (chico)	menino, garoto	vacú
Amahuaca	1371	KNEE		rodilla		rántoncónon
Amahuaca	1372	MEDICINE	medicine	medicina, remedio	medicamento, remédio	rahóó
Amahuaca	1374	RING	ring	anillo, sortija	anel	múhozóti
Amahuaca	1376	NOW		ahora		canón
Amahuaca	1380	TOOTH		dientes		xutá
Amahuaca	1382	NEEDLE (FOR SEWING)	needle (for sewing)	aguja	agulha	jómox
Amahuaca	1383	GRANDFATHER	grandfather	abuelo	avô	xóta, paxúni
Amahuaca	1387	ARRIVE	arrive	llegar, alcanzar	chegar	nócoohí
Amahuaca	1388	SHADE	shade	sombra	sombra	hóta
Amahuaca	1392	LOUSE		piojo		híya
Amahuaca	1393	HORN (ANATOMY)		cuerno		mánxo
Amahuaca	1394	BONE		hueso		xaó
Amahuaca	1396	SHARP	sharp	afilado, aguzado, filoso	agudo, afiado	cunó
Amahuaca	1398	DRY		seco		choshí
Amahuaca	1401	DRINK	drink	beber, tomar	beber, tomar	háyaquiín
Amahuaca	1402	BREAST	breast	teta, seno, pechos	seio, mama	chóchó, xochí
Amahuaca	1403	BITE		morder		nátuxquín
Amahuaca	1404	STRAIGHT	straight	recto	reto	
Amahuaca	1405	NAME		nombre		jánu
Amahuaca	1406	FAR		lejos		vízma
Amahuaca	1407	BREATHE	breathe	respirar	respirar	jóvinhí
Amahuaca	1408	HEAR	hear	oír	ouvir	níncaaquín
Amahuaca	1409	SEE		ver		hiinhí
Amahuaca	1410	KNOW (SOMETHING)		saber		hónanhí
Amahuaca	1411	LIE (REST)	lie (rest)	acostarse (acostado)	DEITAR (-SE)	ráacahí
Amahuaca	1413	PLAY		jugar		múcaahí
Amahuaca	1414	SQUEEZE	squeeze	exprimir	espremer, comprimir	júntzinquín, tóshaquín
Amahuaca	1415	THINK (REFLECT)		pensar (cogitar)		shínanhí
Amahuaca	1416	SIT		sentado		tzáhoohí
Amahuaca	1417	KILL		matar		rútuquín
Amahuaca	1418	DIG	dig	cavar, excavar	cavar, escavar	póquinquín, vuvííquin
Amahuaca	1419	FEAR (BE AFRAID)	fear (be afraid)	tener miedo	ter medo	
Amahuaca	1421	SUCK		chupar, mamar		tóconquín, hóyoquín
Amahuaca	1422	BE ALIVE	be alive	vivo	vivo	jiriyá
Amahuaca	1423	FIGHT		pelear		muhúnnahí
Amahuaca	1424	YELLOW		amarillo		pánshin
Amahuaca	1425	GREEN		verde (color)		mápaxán
Amahuaca	1428	BURNING	burning	arder	queimar, arder	jurúúquin
Amahuaca	1429	FULL		lleno		vópa, yaní
Amahuaca	1430	STAR		estrella		vishí
Amahuaca	1432	CUT		cortar		xátuquín, rúraquín
Amahuaca	1433	HIT	hit	golpear	bater	cóshaquín
Amahuaca	1434	STAB	stab	achurar, acuchillar		
Amahuaca	1435	HUNT	hunt	cazar	caçar	
Amahuaca	1437	SPLIT		hender, partir		púxuuhí
Amahuaca	1439	SWIM		nadar		vúhaquín, náxihí
Amahuaca	1440	SPIT		escupir (saliva [noun])		coshtóóhqui
Amahuaca	1441	FLY (MOVE THROUGH AIR)	fly (move through air)	volar	voar	
Amahuaca	1442	STAND		poner(se) de pie		jáhi
Amahuaca	1443	WALK	walk	caminar, andar	andar, caminhar	
Amahuaca	1444	TURN AROUND	turn around	voltear, dar vuelta	voltar, dar a volta	
Amahuaca	1446	COME	come	venir	vir	jóhi, vúhi
Amahuaca	1447	GIVE		dar		hínanquín
Amahuaca	1448	HOLD	hold	tener (en mano), apoyar	segurar, agarrar	
Amahuaca	1449	RUB		frotar, enjugar		túruquín, xáxaquín
Amahuaca	1452	PUSH		empujar		vúranquín
Amahuaca	1453	WASH		lavar		chócaquín
Amahuaca	1454	WIPE	wipe	limpiar		
Amahuaca	1455	PULL	pull	jalar	puxar	tíniquin, xaráquin
Amahuaca	1456	THROW	throw	tirar	jogar	cánuquín
Amahuaca	1457	SEW		coser		cúxuquín
Amahuaca	1458	SAY		decir		yóhiquín
Amahuaca	1463	DRUNK	drunk	ebrio	embriagado	páhunhá
Amahuaca	1468	LOOK FOR	look for	buscar (mirar)	buscar, procurar	vúnaquín
Amahuaca	1473	FIST	fist	puño		
Amahuaca	1475	COMB	comb	peine	pente	vóxti
Amahuaca	1476	CHAIR	chair	silla	cadeira	
Amahuaca	1480	BODY	body	cuerpo	corpo	yóra
Amahuaca	1482	SHOULDER		hombro		púxacáa
